cik,name,ticker,sic,industry
36506,MACKINAC FINANCIAL CORP /MI/,[],6022,"""STATE COMMERCIAL BANKS"""
36840,FIRST REAL ESTATE INVESTMENT TRUST OF NEW JERSEY,['FREVS'],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
36966,FIRST HORIZON CORP,"['FHN', 'FHN-PB', 'FHN-PC', 'FHN-PE', 'FHN-PF']",6021,"""NATIONAL COMMERCIAL BANKS"""
37008,Winthrop Realty Liquidating Trust,[],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
37049,FIRST WEST VIRGINIA BANCORP INC,[],6022,"""STATE COMMERCIAL BANKS"""
37472,FLEXSTEEL INDUSTRIES INC,['FLXS'],2510,"""HOUSEHOLD FURNITURE"""
37634,FLORIDA POWER & LIGHT CO,[],4911,"""ELECTRIC SERVICES"""
37637,"DUKE ENERGY FLORIDA, LLC.",[],4911,"""ELECTRIC SERVICES"""
37785,FMC CORP,['FMC'],2800,"""CHEMICALS & ALLIED PRODUCTS"""
37808,FNB CORP/PA/,['FNB'],6021,"""NATIONAL COMMERCIAL BANKS"""
37996,FORD MOTOR CO,"['F', 'F-PB', 'F-PC', 'F-PD']",3711,"""MOTOR VEHICLES & PASSENGER CAR BODIES"""
38009,FORD MOTOR CREDIT CO LLC,[],6159,"""MISCELLANEOUS BUSINESS CREDIT INSTITUTION"""
38067,FOREST CITY ENTERPRISES INC,[],6512,"""OPERATORS OF NONRESIDENTIAL BUILDINGS"""
38074,"Forest Laboratories, LLC",[],2834,"""PHARMACEUTICAL PREPARATIONS"""
38079,SABINE OIL & GAS CORP,[],1311,"""CRUDE PETROLEUM & NATURAL GAS"""
38264,"Forward Industries, Inc.",['FORD'],3089,"""PLASTICS PRODUCTS, NEC"""
38723,1st FRANKLIN FINANCIAL CORP,[],6141,"""PERSONAL CREDIT INSTITUTIONS"""
38725,FRANKLIN ELECTRIC CO INC,['FELE'],3621,"""MOTORS & GENERATORS"""
38777,FRANKLIN RESOURCES INC,['BEN'],6282,"""INVESTMENT ADVICE"""
38984,"Elah Holdings, Inc.",[],5063,"""WHOLESALE-ELECTRICAL APPARATUS & EQUIPMENT, WIRING SUPPLIES"""
39020,FREQUENCY ELECTRONICS INC,['FEIM'],3825,"""INSTRUMENTS FOR MEAS & TESTING OF ELECTRICITY & ELEC SIGNALS"""
39047,FRISCHS RESTAURANTS INC,[],5812,"""RETAIL-EATING PLACES"""
39092,FRIEDMAN INDUSTRIES INC,['FRD'],3310,"""STEEL WORKS, BLAST FURNACES & ROLLING & FINISHING MILLS"""
39263,"CULLEN/FROST BANKERS, INC.","['CFR', 'CFR-PB']",6021,"""NATIONAL COMMERCIAL BANKS"""
39311,INDEPENDENT BANK CORP /MI/,['IBCP'],6022,"""STATE COMMERCIAL BANKS"""
39368,FULLER H B CO,['FUL'],2891,"""ADHESIVES & SEALANTS"""
39648,G&K SERVICES LLC,[],7200,"""SERVICES-PERSONAL SERVICES"""
39677,"AV Homes, Inc.",[],1531,"""OPERATIVE BUILDERS"""
39899,TEGNA INC,['TGNA'],4833,"""TELEVISION BROADCASTING STATIONS"""
39911,GAP INC,['GAP'],5651,"""RETAIL-FAMILY CLOTHING STORES"""
40211,GATX CORP,['GATX'],4700,"""TRANSPORTATION SERVICES"""
40533,GENERAL DYNAMICS CORP,['GD'],3730,"""SHIP & BOAT BUILDING & REPAIRING"""
40545,GENERAL ELECTRIC CO,['GE'],3600,"""ELECTRONIC & OTHER ELECTRICAL EQUIPMENT (NO COMPUTER EQUIP)"""
40554,GENERAL ELECTRIC CAPITAL CORP,[],6141,"""PERSONAL CREDIT INSTITUTIONS"""
40570,GEE Group Inc.,['JOB'],7361,"""SERVICES-EMPLOYMENT AGENCIES"""
40704,GENERAL MILLS INC,['GIS'],2040,"""GRAIN MILL PRODUCTS"""
40729,Ally Financial Inc.,['ALLY'],6022,"""STATE COMMERCIAL BANKS"""
40730,Motors Liquidation Co,[],3711,"""MOTOR VEHICLES & PASSENGER CAR BODIES"""
40888,"AEROJET ROCKETDYNE HOLDINGS, INC.",[],3760,"""GUIDED MISSILES & SPACE VEHICLES & PARTS"""
40987,GENUINE PARTS CO,['GPC'],5013,"""WHOLESALE-MOTOR VEHICLE SUPPLIES & NEW PARTS"""
41091,GEORGIA POWER CO,['GPJA'],4911,"""ELECTRIC SERVICES"""
41719,Glatfelter Corp,['GLT'],2621,"""PAPER MILLS"""
42136,"Chang-On International, Inc.",[],2400,"""LUMBER & WOOD PRODUCTS (NO FURNITURE)"""
42228,GOLDEN ENTERPRISES INC,[],2090,"""MISCELLANEOUS FOOD PREPARATIONS & KINDRED PRODUCTS"""
42316,GOLDFIELD CORP,[],1623,"""WATER, SEWER, PIPELINE, COMM & POWER LINE CONSTRUCTION"""
42582,GOODYEAR TIRE & RUBBER CO /OH/,['GT'],3011,"""TIRES & INNER TUBES"""
42682,GORMAN RUPP CO,['GRC'],3561,"""PUMPS & PUMPING EQUIPMENT"""
42888,GRACO INC,['GGG'],3561,"""PUMPS & PUMPING EQUIPMENT"""
43196,GRAY TELEVISION INC,"['GTN', 'GTN-A']",4833,"""TELEVISION BROADCASTING STATIONS"""
43350,Gas Natural Inc.,[],4924,"""NATURAL GAS DISTRIBUTION"""
43410,GREAT NORTHERN IRON ORE PROPERTIES,[],6795,"""MINERAL ROYALTY TRADERS"""
43920,"GREIF, INC","['GEF', 'GEF-B']",3412,"""METAL SHIPPING BARRELS, DRUMS, KEGS & PAILS"""
44545,GULF POWER CO,[],4911,"""ELECTRIC SERVICES"""
44570,"ENTERGY GULF STATES LOUISIANA, LLC",[],4911,"""ELECTRIC SERVICES"""
44689,GYRODYNE CO OF AMERICA INC,[],6512,"""OPERATORS OF NONRESIDENTIAL BUILDINGS"""
45012,HALLIBURTON CO,['HAL'],1389,"""OIL & GAS FIELD SERVICES, NEC"""
45876,ENVIRI Corp,['NVRI'],8900,"""SERVICES-SERVICES, NEC"""
45919,HARTE HANKS INC,['HHS'],7331,"""SERVICES-DIRECT MAIL ADVERTISING SERVICES"""
45947,TALCOTT RESOLUTION LIFE INSURANCE CO,[],6311,"""LIFE INSURANCE"""
46080,"HASBRO, INC.",['HAS'],3944,"""GAMES, TOYS & CHILDREN'S VEHICLES (NO DOLLS & BICYCLES)"""
46129,ALLIENT INC,['ALNT'],3825,"""INSTRUMENTS FOR MEAS & TESTING OF ELECTRICITY & ELEC SIGNALS"""
46195,BANK OF HAWAII CORP,"['BOH', 'BOH-PA', 'BOH-PB']",6022,"""STATE COMMERCIAL BANKS"""
46207,HAWAIIAN ELECTRIC CO INC,"['HAWEL', 'HAWLN', 'HAWEN', 'HAWEM', 'HAWLI', 'HAWLL', 'HAWLM']",4911,"""ELECTRIC SERVICES"""
46250,HAWKINS INC,['HWKN'],5160,"""WHOLESALE-CHEMICALS & ALLIED PRODUCTS"""
46619,HEICO CORP,"['HEI', 'HEI-A']",3724,"""AIRCRAFT ENGINES & ENGINE PARTS"""
46640,Kraft Heinz Foods Co,[],2030,"""CANNED, FROZEN & PRESERVD FRUIT, VEG & FOOD SPECIALTIES"""
46765,"Helmerich & Payne, Inc.",['HP'],1381,"""DRILLING OIL & GAS WELLS"""
47111,HERSHEY CO,['HSY'],2060,"""SUGAR & CONFECTIONERY PRODUCTS"""
47129,HERTZ CORP,[],7510,"""SERVICES-AUTO RENTAL & LEASING (NO DRIVERS)"""
47217,HP INC,['HPQ'],3570,"""COMPUTER & OFFICE EQUIPMENT"""
47307,CRAWFORD UNITED Corp,['CRAWA'],3823,"""INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL"""
47518,"Hill-Rom Holdings, Inc.",[],3841,"""SURGICAL & MEDICAL INSTRUMENTS & APPARATUS"""
48039,HollyFrontier Corp,[],2911,"""PETROLEUM REFINING"""
48287,HNI CORP,['HNI'],2522,"""OFFICE FURNITURE (NO WOOD)"""
48465,HORMEL FOODS CORP /DE/,['HRL'],2011,"""MEAT PACKING PLANTS"""
48732,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,[],4911,"""ELECTRIC SERVICES"""
48898,HUBBELL INC,['HUBB'],3670,"""ELECTRONIC COMPONENTS & ACCESSORIES"""
49071,HUMANA INC,['HUM'],6324,"""HOSPITAL & MEDICAL SERVICE PLANS"""
49196,HUNTINGTON BANCSHARES INC /MD/,"['HBAN', 'HBANL', 'HBANM', 'HBANP']",6021,"""NATIONAL COMMERCIAL BANKS"""
49534,LIFE PARTNERS HOLDINGS INC,[],6311,"""LIFE INSURANCE"""
49600,EASTGROUP PROPERTIES INC,['EGP'],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
49615,ID SYSTEMS INC,[],3669,"""COMMUNICATIONS EQUIPMENT, NEC"""
49648,IDAHO POWER CO,[],4911,"""ELECTRIC SERVICES"""
49728,IEC ELECTRONICS CORP,[],3672,"""PRINTED CIRCUIT BOARDS"""
49754,"Dine Brands Global, Inc.",['DIN'],5812,"""RETAIL-EATING PLACES"""
49826,ILLINOIS TOOL WORKS INC,['ITW'],3560,"""GENERAL INDUSTRIAL MACHINERY & EQUIPMENT"""
49938,IMPERIAL OIL LTD,['IMO'],2911,"""PETROLEUM REFINING"""
50104,ANDEAVOR LLC,[],2911,"""PETROLEUM REFINING"""
50172,INDIANA MICHIGAN POWER CO,[],4911,"""ELECTRIC SERVICES"""
50292,IEH Corp,['IEHC'],3678,"""ELECTRONIC CONNECTORS"""
50471,"ReposiTrak, Inc.",['TRAK'],7374,"""SERVICES-COMPUTER PROCESSING & DATA PREPARATION"""
50493,INGLES MARKETS INC,['IMKTA'],5411,"""RETAIL-GROCERY STORES"""
50725,GRIFFON CORP,['GFF'],3442,"""METAL DOORS, SASH, FRAMES, MOLDINGS & TRIM"""
50863,INTEL CORP,['INTC'],3674,"""SEMICONDUCTORS & RELATED DEVICES"""
51011,INTERDYNE CO,[],6770,"""BLANK CHECKS"""
51143,INTERNATIONAL BUSINESS MACHINES CORP,['IBM'],3570,"""COMPUTER & OFFICE EQUIPMENT"""
51253,INTERNATIONAL FLAVORS & FRAGRANCES INC,['IFF'],2860,"""INDUSTRIAL ORGANIC CHEMICALS"""
51434,INTERNATIONAL PAPER CO /NEW/,"['IP', 'INPAP']",2621,"""PAPER MILLS"""
51548,INTERNATIONAL SPEEDWAY CORP,[],7948,"""SERVICES-RACING, INCLUDING TRACK OPERATION"""
51644,"INTERPUBLIC GROUP OF COMPANIES, INC.",['IPG'],7311,"""SERVICES-ADVERTISING AGENCIES"""
52485,INTERSTATE POWER & LIGHT CO,[],4931,"""ELECTRIC & OTHER SERVICES COMBINED"""
52795,ANIXTER INTERNATIONAL INC,[],5063,"""WHOLESALE-ELECTRICAL APPARATUS & EQUIPMENT, WIRING SUPPLIES"""
52827,RAYONIER INC,['RYN'],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
52988,JACOBS SOLUTIONS INC.,['J'],1600,"""HEAVY CONSTRUCTION OTHER THAN BLDG CONST - CONTRACTORS"""
53320,STRATEGIC INTERNET INVESTMENTS INC,[],7372,"""SERVICES-PREPACKAGED SOFTWARE"""
53669,JOHNSON CONTROLS INC,[],7380,"""SERVICES-MISCELLANEOUS BUSINESS SERVICES"""
54187,MAYS J W INC,['MAYS'],6512,"""OPERATORS OF NONRESIDENTIAL BUILDINGS"""
54381,KAMAN Corp,[],3760,"""GUIDED MISSILES & SPACE VEHICLES & PARTS"""
54441,FURMANITE CORP,[],1700,"""CONSTRUCTION - SPECIAL TRADE CONTRACTORS"""
54473,KANSAS CITY LIFE INSURANCE CO,[],6311,"""LIFE INSURANCE"""
54476,"EVERGY METRO, INC.",[],4911,"""ELECTRIC SERVICES"""
54480,KANSAS CITY SOUTHERN,[],4011,"""RAILROADS, LINE-HAUL OPERATING"""
54507,"EVERGY KANSAS CENTRAL, INC.",[],4931,"""ELECTRIC & OTHER SERVICES COMBINED"""
54681,KII Liquidating Inc.,[],3559,"""SPECIAL INDUSTRY MACHINERY, NEC"""
55067,KELLANOVA,['K'],2040,"""GRAIN MILL PRODUCTS"""
55135,KELLY SERVICES INC,"['KELYA', 'KELYB']",7363,"""SERVICES-HELP SUPPLY SERVICES"""
55234,KENILWORTH SYSTEMS CORP,['KENS'],7990,"""SERVICES-MISCELLANEOUS AMUSEMENT & RECREATION"""
55242,KENNAMETAL INC,['KMT'],3541,"""MACHINE TOOLS, METAL CUTTING TYPES"""
55362,Investors Heritage Capital Corp,[],6311,"""LIFE INSURANCE"""
55387,KENTUCKY UTILITIES CO,[],4911,"""ELECTRIC SERVICES"""
55529,KEWAUNEE SCIENTIFIC CORP /DE/,['KEQU'],3821,"""LABORATORY APPARATUS & FURNITURE"""
55772,KIMBALL INTERNATIONAL INC,[],2510,"""HOUSEHOLD FURNITURE"""
55785,KIMBERLY CLARK CORP,['KMB'],2670,"""CONVERTED PAPER & PAPERBOARD PRODS (NO CONTANERS/BOXES)"""
56047,KIRBY CORP,['KEX'],4400,"""WATER TRANSPORTATION"""
56679,KORN FERRY,['KFY'],7361,"""SERVICES-EMPLOYMENT AGENCIES"""
56701,KOSS CORP,['KOSS'],3651,"""HOUSEHOLD AUDIO & VIDEO EQUIPMENT"""
56868,PRIMEENERGY RESOURCES CORP,['PNRG'],1311,"""CRUDE PETROLEUM & NATURAL GAS"""
56873,KROGER CO,['KR'],5411,"""RETAIL-GROCERY STORES"""
56978,KULICKE & SOFFA INDUSTRIES INC,['KLIC'],3674,"""SEMICONDUCTORS & RELATED DEVICES"""
57131,LA-Z-BOY INC,['LZB'],2510,"""HOUSEHOLD FURNITURE"""
57183,SPIRE MISSOURI INC,[],4924,"""NATURAL GAS DISTRIBUTION"""
57515,LANCASTER COLONY CORP,['LANC'],2030,"""CANNED, FROZEN & PRESERVD FRUIT, VEG & FOOD SPECIALTIES"""
57528,"SNYDER'S-LANCE, INC.",[],2052,"""COOKIES & CRACKERS"""
57725,LANNETT CO INC,[],2834,"""PHARMACEUTICAL PREPARATIONS"""
58361,"LEE ENTERPRISES, Inc",['LEE'],2711,"""NEWSPAPERS: PUBLISHING OR PUBLISHING & PRINTING"""
58492,LEGGETT & PLATT INC,['LEG'],2510,"""HOUSEHOLD FURNITURE"""
58592,4Licensing Corp,[],6794,"""PATENT OWNERS & LESSORS"""
58822,LESCARDEN INC,[],3841,"""SURGICAL & MEDICAL INSTRUMENTS & APPARATUS"""
59255,VALHI INC /DE/,['VHI'],2810,"""INDUSTRIAL INORGANIC CHEMICALS"""
59440,VECTOR GROUP LTD,['VGR'],2111,"""CIGARETTES"""
59478,ELI LILLY & Co,['LLY'],2834,"""PHARMACEUTICAL PREPARATIONS"""
59527,LINCOLN ELECTRIC HOLDINGS INC,['LECO'],3540,"""METALWORKG MACHINERY & EQUIPMENT"""
59558,LINCOLN NATIONAL CORP,"['LNC', 'LNC-PD']",6311,"""LIFE INSURANCE"""
59860,GOLDRICH MINING CO,['GRMC'],1000,"""METAL MINING"""
60086,LOEWS CORP,['L'],6331,"""FIRE, MARINE & CASUALTY INSURANCE"""
60519,LOUISIANA-PACIFIC CORP,['LPX'],2400,"""LUMBER & WOOD PRODUCTS (NO FURNITURE)"""
60549,LOUISVILLE GAS & ELECTRIC CO /KY/,[],4931,"""ELECTRIC & OTHER SERVICES COMBINED"""
60667,LOWES COMPANIES INC,['LOW'],5211,"""RETAIL-LUMBER & OTHER BUILDING MATERIALS DEALERS"""
60714,"LSB INDUSTRIES, INC.",['LXU'],2810,"""INDUSTRIAL INORGANIC CHEMICALS"""
60977,LYDALL INC /DE/,[],3714,"""MOTOR VEHICLE PARTS & ACCESSORIES"""
61004,LGL GROUP INC,"['LGL', 'LGL-WT']",3679,"""ELECTRONIC COMPONENTS, NEC"""
61339,MADISON GAS & ELECTRIC CO,[],4931,"""ELECTRIC & OTHER SERVICES COMBINED"""
61398,TELLURIAN INC. /DE/,"['TELL', 'TELZ']",1311,"""CRUDE PETROLEUM & NATURAL GAS"""
61986,MANITOWOC CO INC,['MTW'],3531,"""CONSTRUCTION MACHINERY & EQUIP"""
62234,MARCUS CORP,['MCS'],7830,"""SERVICES-MOTION PICTURE THEATERS"""
62709,"MARSH & MCLENNAN COMPANIES, INC.",['MMC'],6411,"""INSURANCE AGENTS, BROKERS & SERVICE"""
62996,MASCO CORP /DE/,['MAS'],3430,"""HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES"""
63276,MATTEL INC /DE/,['MAT'],3942,"""DOLLS & STUFFED TOYS"""
63296,MATTHEWS INTERNATIONAL CORP,['MATW'],3360,"""NONFERROUS FOUNDRIES (CASTINGS)"""
63330,MAUI LAND & PINEAPPLE CO INC,['MLP'],6500,"""REAL ESTATE"""
63754,MCCORMICK & CO INC,"['MKC', 'MKC-V']",2090,"""MISCELLANEOUS FOOD PREPARATIONS & KINDRED PRODUCTS"""
63908,MCDONALDS CORP,['MCD'],5812,"""RETAIL-EATING PLACES"""
64040,S&P Global Inc.,['SPGI'],7320,"""SERVICES-CONSUMER CREDIT REPORTING, COLLECTION AGENCIES"""
64463,"Soluna Holdings, Inc","['SLNH', 'SLNHP']",6199,"""FINANCE SERVICES"""
64472,GENCOR INDUSTRIES INC,['GENC'],3531,"""CONSTRUCTION MACHINERY & EQUIP"""
64670,MEDTRONIC INC,[],3845,"""ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS"""
64803,CVS HEALTH Corp,['CVS'],5912,"""RETAIL-DRUG STORES AND PROPRIETARY STORES"""
64996,MERCURY GENERAL CORP,['MCY'],6331,"""FIRE, MARINE & CASUALTY INSURANCE"""
65011,"Hawkeye Acquisition, Inc.",[],2721,"""PERIODICALS: PUBLISHING OR PUBLISHING & PRINTING"""
65172,MESABI TRUST,['MSB'],6795,"""MINERAL ROYALTY TRADERS"""
65270,METHODE ELECTRONICS INC,['MEI'],3678,"""ELECTRONIC CONNECTORS"""
65312,"EVI INDUSTRIES, INC.",['EVI'],7200,"""SERVICES-PERSONAL SERVICES"""
65596,SIEBERT FINANCIAL CORP,['SIEB'],6211,"""SECURITY BROKERS, DEALERS & FLOTATION COMPANIES"""
65759,MICROPAC INDUSTRIES INC,['MPAD'],3674,"""SEMICONDUCTORS & RELATED DEVICES"""
65770,"MICROVISION, INC.",['MVIS'],3679,"""ELECTRONIC COMPONENTS, NEC"""
65984,ENTERGY CORP /DE/,['ETR'],4911,"""ELECTRIC SERVICES"""
66004,MIDDLESEX WATER CO,"['MSEX', 'MSEXP']",4941,"""WATER SUPPLY"""
66382,"MILLERKNOLL, INC.",['MLKN'],2520,"""OFFICE FURNITURE"""
66418,MEXCO ENERGY CORP,['MXC'],1311,"""CRUDE PETROLEUM & NATURAL GAS"""
66496,MILLS MUSIC TRUST,['MMTRS'],6794,"""PATENT OWNERS & LESSORS"""
66570,MSA Safety Inc,"['MSA', 'MNESP']",3842,"""ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES"""
66600,"Quad M Solutions, Inc.",['MMMM'],1090,"""MISCELLANEOUS METAL ORES"""
66649,MINES MANAGEMENT INC,[],1000,"""METAL MINING"""
66740,3M CO,['MMM'],3841,"""SURGICAL & MEDICAL INSTRUMENTS & APPARATUS"""
66756,ALLETE INC,['ALE'],4931,"""ELECTRIC & OTHER SERVICES COMBINED"""
66901,"ENTERGY MISSISSIPPI, LLC",['EMP'],4911,"""ELECTRIC SERVICES"""
66904,MISSISSIPPI POWER CO,[],4911,"""ELECTRIC SERVICES"""
67215,DYCOM INDUSTRIES INC,['DY'],1623,"""WATER, SEWER, PIPELINE, COMM & POWER LINE CONSTRUCTION"""
67279,MOCON INC,[],3829,"""MEASURING & CONTROLLING DEVICES, NEC"""
67347,MODINE MANUFACTURING CO,['MOD'],3714,"""MOTOR VEHICLE PARTS & ACCESSORIES"""
67517,MONARCH CEMENT CO,[],3270,"""CONCRETE, GYPSUM & PLASTER PRODUCTS"""
67625,MONMOUTH REAL ESTATE INVESTMENT CORP,[],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
67716,MDU RESOURCES GROUP INC,['MDU'],1400,"""MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS)"""
67887,MOOG INC.,"['MOG-A', 'MOG-B']",3590,"""MISC INDUSTRIAL & COMMERCIAL MACHINERY & EQUIPMENT"""
68270,RUBY TUESDAY INC,[],5812,"""RETAIL-EATING PLACES"""
68505,"Motorola Solutions, Inc.",['MSI'],3663,"""RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT"""
68589,QUESTAR GAS CO,[],4924,"""NATURAL GAS DISTRIBUTION"""
68622,QWEST CORP,"['CTBB', 'CTDD']",4813,"""TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE)"""
68709,MTS SYSTEMS CORP,[],3829,"""MEASURING & CONTROLLING DEVICES, NEC"""
69422,INTERGROUP CORP,['INTG'],6513,"""OPERATORS OF APARTMENT BUILDINGS"""
69488,MYERS INDUSTRIES INC,['MYE'],3089,"""PLASTICS PRODUCTS, NEC"""
69499,MYLAN INC.,[],2834,"""PHARMACEUTICAL PREPARATIONS"""
69633,"NAPCO SECURITY TECHNOLOGIES, INC",['NSSC'],3669,"""COMMUNICATIONS EQUIPMENT, NEC"""
69733,"NATHANS FAMOUS, INC.",['NATH'],5812,"""RETAIL-EATING PLACES"""
69891,NATIONAL BEVERAGE CORP,['FIZZ'],2086,"""BOTTLED & CANNED SOFT DRINKS & CARBONATED WATERS"""
70145,NATIONAL FUEL GAS CO,['NFG'],4924,"""NATURAL GAS DISTRIBUTION"""
70318,TENET HEALTHCARE CORP,['THC'],8062,"""SERVICES-GENERAL MEDICAL & SURGICAL HOSPITALS, NEC"""
70415,GP STRATEGIES CORP,[],8200,"""SERVICES-EDUCATIONAL SERVICES"""
70487,NATIONAL RESEARCH CORP,['NRC'],8731,"""SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH"""
70502,NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP /DC/,['NRUC'],6159,"""MISCELLANEOUS BUSINESS CREDIT INSTITUTION"""
70684,NATIONAL WESTERN LIFE INSURANCE CO,[],6311,"""LIFE INSURANCE"""
70793,NBTY INC,[],2834,"""PHARMACEUTICAL PREPARATIONS"""
70858,BANK OF AMERICA CORP /DE/,"['BAC', 'BML-PG', 'BML-PH', 'BAC-PE', 'BML-PJ', 'BML-PL', 'BAC-PB', 'BAC-PK', 'BAC-PL', 'BAC-PM', 'BAC-PN', 'BAC-PO', 'BAC-PP', 'BAC-PQ', 'BAC-PS', 'BACRP', 'MER-PK']",6021,"""NATIONAL COMMERCIAL BANKS"""
70866,NCR Voyix Corp,"['VYX', 'NCRRP']",3578,"""CALCULATING & ACCOUNTING MACHINES (NO ELECTRONIC COMPUTERS)"""
71180,NEVADA POWER CO,[],4911,"""ELECTRIC SERVICES"""
71508,"ENTERGY NEW ORLEANS, LLC","['ENJ', 'ENO']",4931,"""ELECTRIC & OTHER SERVICES COMBINED"""
71557,"Nuvera Communications, Inc.",['NUVR'],4813,"""TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE)"""
71691,NEW YORK TIMES CO,['NYT'],2711,"""NEWSPAPERS: PUBLISHING OR PUBLISHING & PRINTING"""
71829,NEWPARK RESOURCES INC,['NR'],3533,"""OIL & GAS FIELD MACHINERY & EQUIPMENT"""
72162,NL INDUSTRIES INC,['NL'],2810,"""INDUSTRIAL INORGANIC CHEMICALS"""
72170,INERGETICS INC,[],2834,"""PHARMACEUTICAL PREPARATIONS"""
72205,NOBILITY HOMES INC,['NOBH'],2451,"""MOBILE HOMES"""
72207,NOBLE ENERGY INC,[],1311,"""CRUDE PETROLEUM & NATURAL GAS"""
72331,NORDSON CORP,['NDSN'],3569,"""GENERAL INDUSTRIAL MACHINERY & EQUIPMENT, NEC"""
72333,NORDSTROM INC,['JWN'],5651,"""RETAIL-FAMILY CLOTHING STORES"""
72444,"Vaxart, Inc.",['VXRT'],2836,"""BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)"""
72573,MOVADO GROUP INC,"['MOV', 'MOVAA']",3873,"""WATCHES, CLOCKS, CLOCKWORK OPERATED DEVICES/PARTS"""
72741,EVERSOURCE ENERGY,['ES'],4911,"""ELECTRIC SERVICES"""
72903,XCEL ENERGY INC,['XEL'],4931,"""ELECTRIC & OTHER SERVICES COMBINED"""
72909,NORTHERN STATES POWER CO /WI/,[],4931,"""ELECTRIC & OTHER SERVICES COMBINED"""
72971,WELLS FARGO & COMPANY/MN,"['WFC', 'WFC-PY', 'WFC-PL', 'WFC-PC', 'WFCNP', 'WFC-PA', 'WFC-PD', 'WFC-PZ']",6021,"""NATIONAL COMMERCIAL BANKS"""
73020,NORTHWEST NATURAL GAS CO,[],4924,"""NATURAL GAS DISTRIBUTION"""
73048,BROADVIEW INSTITUTE INC,[],8200,"""SERVICES-EDUCATIONAL SERVICES"""
73088,NORTHWESTERN CORP,[],4931,"""ELECTRIC & OTHER SERVICES COMBINED"""
73124,NORTHERN TRUST CORP,"['NTRS', 'NTRSO']",6022,"""STATE COMMERCIAL BANKS"""
73290,BIOMERICA INC,['BMRA'],2835,"""IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES"""
73309,NUCOR CORP,['NUE'],3312,"""STEEL WORKS, BLAST FURNACES & ROLLING MILLS (COKE OVENS)"""
73605,OAKRIDGE HOLDINGS INC,[],3728,"""AIRCRAFT PARTS & AUXILIARY EQUIPMENT, NEC"""
73756,OCEANEERING INTERNATIONAL INC,['OII'],1389,"""OIL & GAS FIELD SERVICES, NEC"""
73887,Bristow Group Inc,[],4522,"""AIR TRANSPORTATION, NONSCHEDULED"""
73986,OHIO POWER CO,[],4911,"""ELECTRIC SERVICES"""
74046,Oil-Dri Corp of America,['ODC'],3990,"""MISCELLANEOUS MANUFACTURING INDUSTRIES"""
74145,OKLAHOMA GAS & ELECTRIC CO,[],4911,"""ELECTRIC SERVICES"""
74208,"UDR, Inc.",['UDR'],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
74260,OLD REPUBLIC INTERNATIONAL CORP,['ORI'],6351,"""SURETY INSURANCE"""
74303,OLIN Corp,['OLN'],2800,"""CHEMICALS & ALLIED PRODUCTS"""
74688,OPT SCIENCES CORP,[],3827,"""OPTICAL INSTRUMENTS & LENSES"""
74818,ORBIT INTERNATIONAL CORP,[],3679,"""ELECTRONIC COMPONENTS, NEC"""
75208,OVERSEAS SHIPHOLDING GROUP INC,[],4412,"""DEEP SEA FOREIGN TRANSPORTATION OF FREIGHT"""
75252,OWENS & MINOR INC/VA/,['OMI'],5047,"""WHOLESALE-MEDICAL, DENTAL & HOSPITAL EQUIPMENT & SUPPLIES"""
75288,OXFORD INDUSTRIES INC,['OXM'],2320,"""MEN'S & BOYS' FURNISHGS, WORK CLOTHG, & ALLIED GARMENTS"""
75340,P&F INDUSTRIES INC,[],3540,"""METALWORKG MACHINERY & EQUIPMENT"""
75362,PACCAR INC,['PCAR'],3711,"""MOTOR VEHICLES & PASSENGER CAR BODIES"""
75439,"Medite Cancer Diagnostics, Inc.",[],3841,"""SURGICAL & MEDICAL INSTRUMENTS & APPARATUS"""
75488,PACIFIC GAS & ELECTRIC Co,[],4931,"""ELECTRIC & OTHER SERVICES COMBINED"""
75594,PACIFICORP /OR/,"['PPWLM', 'PPWLO']",4911,"""ELECTRIC SERVICES"""
75677,PACKAGING CORP OF AMERICA,['PKG'],2650,"""PAPERBOARD CONTAINERS & BOXES"""
75679,"GCI, LLC",[],4813,"""TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE)"""
75829,PALL CORP,[],3569,"""GENERAL INDUSTRIAL MACHINERY & EQUIPMENT, NEC"""
